transaction_id,timestamp,card_type,merchant_name,merchant_category,amount_usd,currency,status,country_code,is_international,cardholder_id,cardholder_home_country,cardholder_typical_category,cardholder_avg_spend,_injected_fraud_flags,_run_id,_validated_at,_validation_errors,_validation_warnings,_is_valid
781fd383-e5bb-41e9-a8b9-2b31c8394cb1,2025-12-03 01:21:23,Blue Cash,Uber,Transportation,131.24,USD,approved,CA,False,CH-10027,CA,Transportation,147.14,,325ec2e6,2026-05-12 01:21:23,,,True
0cd8148e-f976-4c87-ab84-25a41059800f,2025-10-01 01:21:23,Green,Starbucks,Food & Beverage,6.05,USD,approved,US,False,CH-10147,US,Technology,313.41,,325ec2e6,2026-05-12 01:21:23,,,True
17f50bf6-f837-47d9-b436-26c0286b8699,2026-04-07 01:21:23,Platinum,CVS Pharmacy,Healthcare,725.26,USD,approved,US,False,CH-10184,US,Travel,382.03,,325ec2e6,2026-05-12 01:21:23,,,True
cf436478-534e-45c9-909a-a99f9959c207,2025-12-10 01:21:23,Gold,Netflix,Entertainment,254.96,USD,approved,GB,False,CH-10169,GB,Retail,248.95,,325ec2e6,2026-05-12 01:21:23,,,True
3b6d2711-bcca-4b0b-8cad-8dfaef9bf53b,2025-06-06 01:21:23,Platinum,Delta Airlines,Travel,272.77,USD,approved,US,False,CH-10178,US,Travel,144.88,,325ec2e6,2026-05-12 01:21:23,,,True
24e4c0e1-ba35-450a-b443-551e9e6683ea,2026-05-12 01:21:23,Green,Uber,Transportation,277.37,USD,approved,GB,False,CH-10157,GB,Technology,450.66,,325ec2e6,2026-05-12 01:21:23,,,True
9588a6ac-a3e2-4372-ad78-6e50992696d7,2025-09-28 01:21:23,Green,Shell Gas,Fuel,644.84,USD,approved,CA,False,CH-10155,CA,Entertainment,476.02,,325ec2e6,2026-05-12 01:21:23,,,True
2996eebd-c7da-40b1-bf80-c4a8e916b14e,2025-06-07 01:21:23,Gold,Target,Retail,452.16,USD,approved,US,False,CH-10188,US,Technology,355.74,,325ec2e6,2026-05-12 01:21:23,,,True
3470c5b6-176c-4aab-8ea9-a1acf936cbc2,2026-01-31 01:21:23,Green,Shell Gas,Fuel,66.27,USD,approved,GB,False,CH-10192,GB,Retail,210.39,CATEGORY_MISMATCH,325ec2e6,2026-05-12 01:21:23,,,True
03e48917-fde7-408d-8244-41dc6eca5365,2025-06-24 01:21:23,Blue Cash,Walmart,Retail,217.03,USD,approved,GB,False,CH-10196,GB,Travel,186.66,,325ec2e6,2026-05-12 01:21:23,,,True
66ae5045-c4ed-4ccd-84e2-b6e6e5e73167,2026-05-10 01:21:23,Platinum,Starbucks,Food & Beverage,115.34,USD,approved,US,False,CH-10102,US,Travel,64.3,,325ec2e6,2026-05-12 01:21:23,,,True
0bf34c48-99e1-439a-b726-6af4c9e38510,2025-05-21 01:21:23,Platinum,Starbucks,Food & Beverage,238.69,USD,approved,CA,False,CH-10199,CA,Fuel,228.09,CATEGORY_MISMATCH,325ec2e6,2026-05-12 01:21:23,,,True
b41d4972-0ff5-453a-b0d8-267fae3a1996,2025-06-05 01:21:23,Platinum,Best Buy,Technology,101.52,USD,approved,US,False,CH-10031,US,Fuel,93.36,,325ec2e6,2026-05-12 01:21:23,,,True
1c0320b1-43a4-4b95-8d9a-7fe4878bd948,2025-08-27 01:21:23,Blue Cash,Spotify,Entertainment,262.5,USD,approved,US,False,CH-10193,US,Fuel,304.21,,325ec2e6,2026-05-12 01:21:23,,,True
a977a468-fce1-4c25-ac73-7e5e3e6a3304,2026-01-06 01:21:23,Blue Cash,CVS Pharmacy,Healthcare,713.01,USD,approved,US,False,CH-10040,US,Healthcare,424.0,,325ec2e6,2026-05-12 01:21:23,,,True
9b7c68f8-5483-48ba-9f9d-39ee6a36bc83,2026-04-03 01:21:23,Platinum,Shell Gas,Fuel,495.45,USD,approved,GB,False,CH-10124,GB,Retail,346.17,,325ec2e6,2026-05-12 01:21:23,,,True
5723bc66-c90b-4a45-a74d-092f0c13d11e,2025-10-28 01:21:23,Platinum,Walmart,Retail,439.34,USD,approved,CA,False,CH-10138,CA,Transportation,315.45,,325ec2e6,2026-05-12 01:21:23,,,True
4f26099e-e92f-4e6e-94ab-aa06dc056791,2026-01-27 01:21:23,Blue Cash,Marriott Hotels,Travel,543.57,USD,approved,US,False,CH-10104,US,Transportation,325.81,,325ec2e6,2026-05-12 01:21:23,,,True
a82988a4-26e9-4f8a-a782-335d3caf0a43,2025-11-13 01:21:23,Blue Cash,Amazon,Retail,90.03,USD,approved,US,False,CH-10178,US,Travel,144.88,,325ec2e6,2026-05-12 01:21:23,,,True
05ae0cfc-222c-4f8f-9c47-4988471176b8,2026-01-28 01:23:19,Platinum,Whole Foods,Food & Beverage,415.67,USD,approved,US,False,CH-10107,US,Fuel,473.62,VELOCITY,325ec2e6,2026-05-12 01:21:23,,,True
c9f46284-8287-40bd-ba0b-7916f35f508f,2026-03-08 01:21:23,Platinum,CVS Pharmacy,Healthcare,80.83,USD,approved,CA,False,CH-10103,CA,Healthcare,41.16,,325ec2e6,2026-05-12 01:21:23,,,True
06a6700d-6a28-4242-b092-845b8e42e40c,2025-10-05 01:21:23,Gold,Uber,Transportation,126.04,USD,approved,US,False,CH-10151,US,Travel,448.48,,325ec2e6,2026-05-12 01:21:23,,,True
0a5ab8e9-1fbc-4fc7-a251-840431c01736,2025-11-21 01:21:23,Platinum,Marriott Hotels,Travel,712.55,USD,approved,GB,False,CH-10097,GB,Healthcare,467.24,,325ec2e6,2026-05-12 01:21:23,,,True
cc62d37d-3c63-4c99-be51-f64505e1e8cc,2025-08-09 01:21:23,Gold,Delta Airlines,Travel,54.08,USD,approved,US,False,CH-10107,US,Fuel,473.62,,325ec2e6,2026-05-12 01:21:23,,,True
6200d57b-dcdf-4b18-9471-54706b557829,2026-01-06 01:21:23,Gold,Marriott Hotels,Travel,65.18,USD,approved,US,False,CH-10017,US,Retail,153.43,CATEGORY_MISMATCH,325ec2e6,2026-05-12 01:21:23,,,True
42b451e8-d194-4cbd-b90a-4301af0c46d3,2026-01-21 01:21:23,Gold,Shell Gas,Fuel,31.84,USD,approved,US,False,CH-10121,US,Food & Beverage,31.36,,325ec2e6,2026-05-12 01:21:23,,,True
c4591991-d348-4c3a-94c2-313ee9ee22cf,2026-02-18 01:21:23,Gold,Uber,Transportation,4882.42,USD,approved,CA,False,CH-10155,CA,Entertainment,476.02,HIGH_VALUE_OUTLIER,325ec2e6,2026-05-12 01:21:23,,AMOUNT_ANOMALY:z=8.04,True
3b6074ba-3caa-421f-804e-6d4340c72318,2026-01-31 01:21:23,Blue Cash,Spotify,Entertainment,56.46,USD,approved,CA,False,CH-10173,CA,Entertainment,341.06,,325ec2e6,2026-05-12 01:21:23,,,True
238698bc-8016-448e-a398-2a35648dcd52,2025-07-09 01:21:23,Green,CVS Pharmacy,Healthcare,717.33,USD,declined,CA,False,CH-10026,CA,Retail,444.65,,325ec2e6,2026-05-12 01:21:23,,,True
b8e4e541-1416-4f71-aa95-2f336913afe9,2026-04-07 01:21:23,Blue Cash,Marriott Hotels,Travel,434.36,USD,approved,US,False,CH-10010,US,Entertainment,426.8,,325ec2e6,2026-05-12 01:21:23,,,True
3be017a9-9f1f-4487-ab9f-4e2466fb1185,2025-06-21 01:21:23,Blue Cash,Walmart,Retail,840.11,USD,pending,GB,False,CH-10125,GB,Entertainment,470.83,,325ec2e6,2026-05-12 01:21:23,,,True
e7661f46-f6a8-48fd-befc-f5430bc04377,2025-08-10 01:21:23,Green,CVS Pharmacy,Healthcare,95.81,USD,approved,US,False,CH-10045,US,Fuel,61.11,,325ec2e6,2026-05-12 01:21:23,,,True
00bab667-b0d7-40de-8bea-706c719242e6,2026-03-29 01:21:23,Green,Delta Airlines,Travel,253.79,USD,declined,US,False,CH-10151,US,Travel,448.48,,325ec2e6,2026-05-12 01:21:23,,,True
64cb8b50-bfad-4b33-81e1-53266ffd5deb,2025-09-01 01:21:23,Blue Cash,Uber,Transportation,218.3,USD,approved,US,False,CH-10145,US,Healthcare,127.83,,325ec2e6,2026-05-12 01:21:23,,,True
cf366b6b-9746-4978-914e-8b873421fc48,2025-05-18 01:21:23,Green,Marriott Hotels,Travel,154.24,USD,declined,US,False,CH-10066,US,Technology,87.29,,325ec2e6,2026-05-12 01:21:23,,,True
910048ef-545c-4a81-8451-3632fbe1cebc,2025-09-04 01:21:23,Platinum,Walmart,Retail,165.7,USD,approved,CA,False,CH-10048,CA,Transportation,147.23,,325ec2e6,2026-05-12 01:21:23,,,True
60ac3403-d61d-41aa-a37c-1771ef0c44c1,2026-03-26 01:21:23,Blue Cash,Best Buy,Technology,226.87,USD,approved,CA,False,CH-10182,CA,Travel,379.53,,325ec2e6,2026-05-12 01:21:23,,,True
ac68e13c-3e89-4033-9bad-6d683926a926,2025-08-14 01:21:23,Green,Uber,Transportation,174.44,USD,approved,GB,False,CH-10169,GB,Retail,248.95,,325ec2e6,2026-05-12 01:21:23,,,True
9ab95343-dd62-4845-8d34-0c107ee95ac7,2026-01-04 01:21:23,Blue Cash,CVS Pharmacy,Healthcare,114.49,USD,approved,US,False,CH-10090,US,Travel,239.98,,325ec2e6,2026-05-12 01:21:23,,,True
913e0181-9c5d-422f-afb6-72261ea723d6,2025-09-07 01:21:23,Platinum,Whole Foods,Food & Beverage,270.75,USD,approved,US,False,CH-10190,US,Transportation,483.07,,325ec2e6,2026-05-12 01:21:23,,,True
a99e9794-3e8d-48d2-b28f-f8d5d57d9768,2025-05-17 01:23:05,Platinum,Delta Airlines,Travel,54.38,USD,approved,CA,False,CH-10141,CA,Entertainment,243.19,VELOCITY,325ec2e6,2026-05-12 01:21:23,,,True
d4480a7c-8c48-4c48-afd0-0f66f6160f58,2026-01-03 01:21:23,Platinum,Marriott Hotels,Travel,357.46,USD,pending,US,False,CH-10112,US,Fuel,189.77,,325ec2e6,2026-05-12 01:21:23,,,True
76b04cdf-ed52-4cf0-806d-289a24c37a62,2025-05-26 01:21:23,Gold,Best Buy,Technology,11.63,USD,approved,US,False,CH-10102,US,Travel,64.3,,325ec2e6,2026-05-12 01:21:23,,,True
a159cda9-546b-4d92-a8ff-30a486a0773b,2025-10-11 01:21:23,Platinum,Walmart,Retail,590.07,USD,approved,US,False,CH-10077,US,Food & Beverage,484.98,,325ec2e6,2026-05-12 01:21:23,,,True
d249991b-ae4b-4f83-93f6-527283a7592d,2025-12-11 01:21:23,Blue Cash,Apple Store,Technology,335.87,USD,declined,GB,False,CH-10133,GB,Food & Beverage,194.83,,325ec2e6,2026-05-12 01:21:23,,,True
c0a973e8-212d-445f-b268-e9ac3160c225,2026-01-26 01:21:23,Gold,Amazon,Retail,182.54,USD,declined,CA,False,CH-10158,CA,Technology,144.41,,325ec2e6,2026-05-12 01:21:23,,,True
da27a542-86ff-4124-abf4-83a1244770b1,2025-10-15 01:21:23,Gold,Target,Retail,103.12,USD,approved,CA,False,CH-10061,CA,Retail,111.4,,325ec2e6,2026-05-12 01:21:23,,,True
358a72a8-6d6f-4400-b4c6-2c0270f33a30,2025-09-22 01:21:23,Green,Delta Airlines,Travel,56.92,USD,approved,US,False,CH-10059,US,Transportation,367.21,,325ec2e6,2026-05-12 01:21:23,,,True
e41d2fab-94a1-4c9d-bc6b-b6f79006839b,2025-08-07 01:21:23,Platinum,Uber,Transportation,148.13,USD,approved,GB,False,CH-10160,GB,Technology,320.84,,325ec2e6,2026-05-12 01:21:23,,,True
bdddb5d3-bf8f-48a1-805c-898e1da724e6,2025-12-06 01:21:23,Gold,Walmart,Retail,464.88,USD,approved,GB,False,CH-10036,GB,Healthcare,388.93,,325ec2e6,2026-05-12 01:21:23,,,True
5810b448-351b-40eb-a07a-00e300e9749b,2025-05-19 01:21:23,Blue Cash,Walmart,Retail,155.75,USD,approved,US,False,CH-10112,US,Fuel,189.77,,325ec2e6,2026-05-12 01:21:23,,,True
b755707f-5182-45d5-ae06-0f71a8605e13,2025-05-19 01:22:51,Gold,Walmart,Retail,231.11,USD,declined,US,False,CH-10112,US,Fuel,189.77,VELOCITY,325ec2e6,2026-05-12 01:21:23,,,True
19c93249-4415-4158-8bfe-c3d115f6a2de,2025-06-02 01:21:23,Gold,Uber,Transportation,515.78,USD,pending,US,False,CH-10147,US,Technology,313.41,,325ec2e6,2026-05-12 01:21:23,,,True
ad862f90-8ef0-445d-b0df-0d1f235765db,2026-02-09 01:21:23,Blue Cash,Best Buy,Technology,269.07,USD,declined,US,False,CH-10044,US,Healthcare,134.94,,325ec2e6,2026-05-12 01:21:23,,,True
fffcbab3-8713-4b8e-bb44-9a34f5a37d99,2025-11-29 01:21:23,Green,Best Buy,Technology,557.14,USD,approved,US,False,CH-10023,US,Food & Beverage,414.47,,325ec2e6,2026-05-12 01:21:23,,,True
03c4fb33-0ee4-4372-96e8-a4a77e23c148,2025-10-19 01:21:23,Green,Best Buy,Technology,710.51,USD,approved,CA,False,CH-10177,CA,Transportation,436.09,,325ec2e6,2026-05-12 01:21:23,,,True
69f4fbc4-4315-4ffa-ae06-e790daebedaa,2026-04-16 01:21:23,Blue Cash,Marriott Hotels,Travel,113.73,USD,approved,CA,False,CH-10132,CA,Travel,269.56,,325ec2e6,2026-05-12 01:21:23,,,True
72004fd5-aa08-482a-a932-0609e40bafe5,2025-06-24 01:21:23,Blue Cash,Spotify,Entertainment,233.04,USD,approved,US,False,CH-10112,US,Fuel,189.77,,325ec2e6,2026-05-12 01:21:23,,,True
9ff535c3-e503-4370-8a1b-010dd99741b8,2026-03-15 01:21:23,Blue Cash,Amazon,Retail,4455.67,USD,approved,CA,False,CH-10141,CA,Entertainment,243.19,HIGH_VALUE_OUTLIER,325ec2e6,2026-05-12 01:21:23,,AMOUNT_ANOMALY:z=7.29,True
bc1d8cdc-7888-4548-ba81-b969ba3a69a5,2025-09-07 01:21:23,Green,Delta Airlines,Travel,250.31,USD,approved,US,False,CH-10183,US,Entertainment,127.63,,325ec2e6,2026-05-12 01:21:23,,,True
926e1886-9a94-4c0a-b9b1-0a4f58bea186,2025-12-22 01:21:23,Platinum,Starbucks,Food & Beverage,228.22,USD,declined,US,False,CH-10098,US,Transportation,146.94,,325ec2e6,2026-05-12 01:21:23,,,True
d7295f88-8fd5-4d5c-a6a4-1988c2695da8,2025-12-11 01:21:23,Gold,Delta Airlines,Travel,521.69,USD,approved,US,False,CH-10129,US,Retail,310.98,,325ec2e6,2026-05-12 01:21:23,,,True
07ba4ffe-e3a2-4190-982e-e4c8a7ab771a,2025-08-03 01:21:23,Blue Cash,Best Buy,Technology,34.08,USD,approved,US,False,CH-10038,US,Technology,21.56,,325ec2e6,2026-05-12 01:21:23,,,True
d52dd695-83a8-4b77-9bb6-9ef024cb0647,2026-01-13 01:21:23,Platinum,CVS Pharmacy,Healthcare,252.78,USD,approved,CA,False,CH-10048,CA,Transportation,147.23,,325ec2e6,2026-05-12 01:21:23,,,True
a2976ecb-38ae-445c-b9f1-ddf198376fb7,2025-06-07 01:21:23,Blue Cash,CVS Pharmacy,Healthcare,50.74,USD,approved,US,False,CH-10121,US,Food & Beverage,31.36,,325ec2e6,2026-05-12 01:21:23,,,True
6a633517-00e4-4484-8cc7-a8272dda30b0,2025-05-23 01:21:23,Green,Marriott Hotels,Travel,286.72,USD,approved,US,False,CH-10019,US,Healthcare,356.87,CATEGORY_MISMATCH,325ec2e6,2026-05-12 01:21:23,,,True
384bda05-943c-43dd-b057-adf969612227,2025-09-05 01:21:23,Green,Walmart,Retail,372.54,USD,approved,CA,False,CH-10136,CA,Entertainment,213.15,CATEGORY_MISMATCH,325ec2e6,2026-05-12 01:21:23,,,True
0142486d-2e6a-4642-a7b2-9ee945a55735,2026-03-27 01:21:23,Green,McDonald's,Food & Beverage,398.03,USD,pending,US,False,CH-10175,US,Travel,455.33,CATEGORY_MISMATCH,325ec2e6,2026-05-12 01:21:23,,,True
